region_id,region_name,country_iso_alpha_3,pipeline_status,pop_size,avg_age,num_households,avg_household_size,avg_household_income,num_residence_loc,num_activity_loc,avg_num_activity,avg_travel_distance
160021495,Oconee,USA,9,72082,42.9,31298,2.3,62171,46278,2443,4.5,38.1
160021498,Orangeburg,USA,9,73388,42.1,32976,2.2,47122,45112,3093,4.6,52.3
160021507,Pickens,USA,9,110452,39.5,46331,2.4,59095,53900,3463,4.4,39.2
160021523,Richland,USA,9,347337,37.3,148798,2.3,69850,132515,15044,4.9,30.5
160021527,Saluda,USA,9,17240,41.2,7026,2.5,51521,13090,448,4.3,56.2
160021537,Spartanburg,USA,9,275846,39.1,112909,2.4,61850,126683,10219,4.6,34.5
160021544,Sumter,USA,9,101031,39.2,41335,2.4,54091,48034,3383,4.6,30.5
160021570,Union,USA,9,27262,41.9,11552,2.4,49130,16880,879,4.4,39.9
160021594,Williamsburg,USA,9,29814,41,12301,2.4,44005,19312,1044,4.4,60.2
160021600,York,USA,9,240155,38.2,95227,2.5,78367,100336,7658,4.6,29.9
160020239,Aurora,USA,9,2674,40,1171,2.3,71189,4670,151,4.9,79.5
160020252,Beadle,USA,9,18501,37.6,7581,2.4,60484,13791,922,4.7,41.6
160020257,Bennett,USA,9,3012,34.2,951,3.2,52509,2829,62,4.5,52.8
160020267,Bon Homme,USA,9,5780,43.5,2549,2.3,63464,7797,316,4.5,70.9
160020284,Brookings,USA,9,29258,34.9,12561,2.3,69461,15612,1547,4.9,33.5
160020288,Brown,USA,9,37606,39.2,16212,2.3,71440,22644,2195,4.8,30.9
160020290,Brule,USA,9,5445,38,2160,2.5,65092,5171,400,4.8,53.4
160020295,Buffalo,USA,9,1905,29.5,530,3.6,41786,1227,24,3.9,101.6
160020304,Butte,USA,9,10196,39.2,4166,2.4,62529,8072,470,4.4,50.4
160020316,Campbell,USA,9,1330,48.3,690,1.9,72851,2572,74,4.7,84.8
160020336,Charles Mix,USA,9,7899,39.3,3174,2.5,60613,8602,421,4.7,63.1
160020354,Clark,USA,9,3289,42.1,1510,2.2,63755,5245,184,4.6,66.7
160020361,Clay,USA,9,11920,34.4,5263,2.3,61688,7487,557,4.7,39.7
160020374,Codington,USA,9,27905,38.9,11976,2.3,67156,15978,1707,4.9,26.0
160020392,Corson,USA,9,3798,33.4,1238,3.1,48004,3960,72,4.5,120.0
160020411,Custer,USA,9,8854,45.8,3893,2.3,69280,7685,591,4.6,82.5
160020423,Davison,USA,9,19524,39,8650,2.3,64318,11353,1275,5.0,26.3
160020427,Day,USA,9,5825,41.8,2560,2.3,61332,7744,336,4.7,64.0
160020440,Deuel,USA,9,4068,43.3,1835,2.2,68737,5605,176,4.6,63.2
160020442,Dewey,USA,9,5071,33.3,1646,3.1,56217,3830,86,4.7,97.0
160020452,Douglas,USA,9,3000,40.7,1270,2.4,67723,4049,147,4.6,62.3
160020463,Edmunds,USA,9,3806,41.3,1579,2.4,78328,4967,171,4.4,93.9
160020474,Fall River,USA,9,6448,46.1,3105,2.1,56875,6249,434,4.8,56.2
160020477,Faulk,USA,9,1971,44.7,944,2.1,64229,3153,117,4.8,68.7
160020523,Grant,USA,9,7425,41.6,3200,2.3,65533,6724,447,4.8,45.1
160020537,Gregory,USA,9,4284,42.7,1940,2.2,56135,6273,256,4.6,73.2
160020543,Haakon,USA,9,2248,39.6,892,2.5,56145,2405,82,4.7,99.8
160020551,Hamlin,USA,9,5926,36.3,2183,2.7,74457,5895,190,4.4,67.5
160020553,Hand,USA,9,3271,43,1496,2.2,69396,4979,225,4.6,63.4
160020555,Hanson,USA,9,2900,37.7,1061,2.7,73650,3825,104,4.1,65.4
160020559,Harding,USA,9,1134,43.1,533,2.1,70870,2526,66,4.8,113.8
160020601,Hughes,USA,9,16244,40.2,7369,2.2,70226,9913,1289,4.8,35.4
160020604,Hutchinson,USA,9,6652,42.5,2879,2.3,69318,9683,408,4.7,66.2
160020606,Hyde,USA,9,1310,44.2,581,2.3,70242,2322,72,5.3,52.5
160020614,Jackson,USA,9,3005,34.4,980,3.1,55508,2905,140,4.5,95.0
160020632,Jerauld,USA,9,2078,43.3,911,2.3,71160,3270,117,5.1,53.8
160020643,Jones,USA,9,799,45.3,405,2,49381,1860,52,4.7,60.7
160020663,Kingsbury,USA,9,5195,42.9,2326,2.2,72198,6776,281,4.5,78.3
160020677,Lake,USA,9,11621,40.6,4807,2.4,75263,9498,558,4.7,35.7
160020686,Lawrence,USA,9,23931,41.1,10859,2.2,64370,13903,1546,4.8,42.2
160020701,Lincoln,USA,9,49799,35.4,18702,2.7,102721,21791,2260,4.3,32.3
160020722,Lyman,USA,9,3925,36.3,1379,2.8,61200,4513,129,4.5,112.9
160020740,Marshall,USA,9,4290,41.4,1809,2.4,70769,5022,221,4.7,73.4
160020750,Mccook,USA,9,5466,38.4,2166,2.5,73686,6384,269,4.3,70.6
160020758,Mcpherson,USA,9,1994,49.5,1017,2,61552,3986,133,4.7,111.9
160020761,Meade,USA,9,27039,37.3,10929,2.5,65920,15927,883,4.2,82.7
160020763,Mellette,USA,9,1989,33.7,683,2.9,38107,2077,32,4.4,81.3
160020774,Miner,USA,9,2349,41.4,989,2.4,63012,4039,133,4.6,60.4
160020775,Minnehaha,USA,9,175231,36.5,73377,2.4,72081,95673,9036,5.0,24.3
160020792,Moody,USA,9,6361,40,2652,2.4,69195,6558,272,4.4,57.9
160020852,Pennington,USA,9,99183,39.5,42953,2.3,68238,52846,6077,5.0,33.3
160020854,Perkins,USA,9,2805,43.2,1307,2.1,67805,4515,218,4.8,124.0
160020881,Potter,USA,9,2130,46.2,1025,2.1,72635,4364,169,4.7,62.0
160020913,Roberts,USA,9,9285,39.8,3738,2.5,63287,9536,454,4.6,66.0
160020934,Sanborn,USA,9,2485,40,1050,2.4,72804,3826,89,4.4,74.7
160020972,Spink,USA,9,5960,42,2618,2.3,74759,8388,368,4.7,71.1
160020980,Stanley,USA,9,3174,40.6,1297,2.4,79667,2423,124,4.5,30.6
160020995,Sully,USA,9,1347,44,601,2.2,84950,2905,91,4.8,83.1
160021015,Todd,USA,9,8916,29.9,2763,3.2,41024,4308,73,4.6,91.0
160021020,Tripp,USA,9,5468,41.2,2424,2.3,60508,7282,386,4.7,53.6
160021022,Turner,USA,9,8432,40.2,3520,2.4,66905,8952,351,4.3,77.2
160021025,Union,USA,9,14921,39.6,6275,2.4,89929,9910,722,4.6,71.8
160021042,Walworth,USA,9,4684,44.5,2275,2.1,60701,5609,373,4.8,66.9
160021088,Yankton,USA,9,20410,40.3,9220,2.2,69083,12188,1382,4.9,26.9
160021095,Ziebach,USA,9,2556,32.7,764,3.3,46596,2092,32,4.3,162.0
160021613,Anderson,USA,9,71608,42,30402,2.4,64524,34005,2809,5.0,30.6
160021627,Bedford,USA,9,45336,37.7,17006,2.7,60203,24578,1421,4.4,38.6
160021630,Benton,USA,9,14294,46.3,6686,2.1,47512,10804,524,4.4,43.1
160021635,Bledsoe,USA,9,11193,43.6,4657,2.4,55128,8007,257,4.2,56.4
160021636,Blount,USA,9,118433,41.9,49756,2.4,67832,62633,4053,4.4,31.3
160021644,Bradley,USA,9,98893,39.2,39510,2.5,61973,38057,3274,4.6,28.0
160021666,Campbell,USA,9,37497,42.4,15775,2.4,47857,23100,1231,4.3,36.4
160021669,Cannon,USA,9,13691,39.9,5448,2.5,57781,9294,415,3.9,53.8
160021673,Carroll,USA,9,26307,41.7,11277,2.3,48806,17009,982,4.3,46.3
160021676,Carter,USA,9,53574,42.7,23760,2.3,45868,27284,1296,4.2,29.6
160021685,Cheatham,USA,9,37582,39.1,14646,2.6,68814,16456,979,4.0,50.1
160021688,Chester,USA,9,15610,38.2,5993,2.6,58364,8095,486,4.3,42.1
160021692,Claiborne,USA,9,29954,41.7,12968,2.3,46390,21146,770,4.4,38.5
160021695,Clay,USA,9,7512,41.8,3167,2.4,40816,6133,223,4.4,42.1
160021701,Cocke,USA,9,32764,42.9,14568,2.2,45099,21825,1016,4.3,40.5
160021702,Coffee,USA,9,53774,39.2,21512,2.5,59790,27111,2441,4.7,37.9
160021709,Crockett,USA,9,12970,40.1,5386,2.4,53000,8012,395,4.3,38.6
160021713,Cumberland,USA,9,56412,46.7,25030,2.3,54127,30015,1981,4.6,35.7
160021719,Davidson,USA,9,621584,37.2,272675,2.3,75828,207605,32758,5.0,29.6
160021722,Decatur,USA,9,10787,43.8,4711,2.3,49642,8088,453,4.3,51.2
160021723,Dekalb,USA,9,17686,40.3,7347,2.4,58382,10640,647,4.4,52.6
160021725,Dickson,USA,9,45952,39.8,19010,2.4,62196,24807,1665,4.4,49.2
160021730,Dyer,USA,9,37543,39.4,15297,2.5,57205,17302,1631,4.7,29.5
160021741,Fayette,USA,9,37286,42.4,15067,2.5,77060,18308,1023,4.0,59.1
160021744,Fentress,USA,9,17680,42.4,7377,2.4,42908,12186,512,4.3,45.3
160021751,Franklin,USA,9,37898,42,16299,2.3,60883,23890,1404,4.5,38.4
160021763,Gibson,USA,9,46519,39.9,19233,2.4,53260,23108,1799,4.3,42.2
160021765,Giles,USA,9,27448,41.4,11566,2.4,55914,19584,1019,4.5,48.4
160021770,Grainger,USA,9,22486,41.5,9092,2.5,52936,16177,442,4.0,59.1
160021781,Greene,USA,9,61488,43.3,27246,2.3,50960,42919,2346,4.6,35.8
160021784,Grundy,USA,9,12459,39.5,4890,2.5,41440,7586,342,4.2,45.7
160021788,Hamblen,USA,9,59055,40.2,24171,2.4,53968,27027,2444,4.8,25.4
160021789,Hamilton,USA,9,313333,40.9,138610,2.3,71754,151600,16159,4.7,27.0
160021792,Hancock,USA,9,6299,42.5,2702,2.3,41654,5431,101,4.2,42.5
160021796,Hardeman,USA,9,20697,41.9,8664,2.4,46922,11681,704,4.4,51.5
160021797,Hardin,USA,9,23868,43,10067,2.4,55022,16798,944,4.6,41.7
160021806,Hawkins,USA,9,55017,41.8,23339,2.4,50281,34024,1113,4.2,53.2
160021807,Haywood,USA,9,16124,41.8,7074,2.3,48568,8647,645,4.3,43.8
160021809,Henderson,USA,9,25906,40.7,10801,2.4,52904,14563,1001,4.4,43.8
160021814,Henry,USA,9,31264,43.4,13465,2.3,52354,21433,1335,4.6,33.0
160021818,Hickman,USA,9,22058,39.6,8908,2.5,51807,13149,509,4.0,59.3
160021823,Houston,USA,9,6907,43.2,2989,2.3,52624,5755,198,4.2,46.0
160021824,Humphreys,USA,9,16329,42.5,7063,2.3,54559,11903,599,4.5,47.9
160021828,Jackson,USA,9,10487,43.8,4563,2.3,43946,7837,282,4.1,47.7
160021833,Jefferson,USA,9,49019,41.9,20038,2.4,59132,28729,1217,4.2,46.4
160021837,Johnson,USA,9,15802,43.9,6931,2.3,48800,12701,410,4.5,33.1
160021848,Knox,USA,9,421542,39.2,181853,2.3,73604,178646,19672,4.8,29.4
160021849,Lake,USA,9,5085,39.7,2161,2.4,49446,2906,215,4.6,34.7
160021852,Lauderdale,USA,9,24312,38.5,9703,2.5,46295,10754,726,4.4,37.3
160021855,Lawrence,USA,9,41124,39.7,16071,2.6,51974,25018,1524,4.4,43.6
160021862,Lewis,USA,9,11369,41.1,4635,2.5,50680,6944,439,4.3,44.3
160021868,Lincoln,USA,9,32785,41,13628,2.4,57277,22606,1074,4.5,40.1
160021873,Loudon,USA,9,48007,44.8,19997,2.4,72216,24960,1581,4.4,38.2
160021879,Macon,USA,9,22474,38.9,9151,2.5,49890,14007,650,4.2,48.1
160021884,Madison,USA,9,87503,39.9,37026,2.4,63014,31901,5202,5.1,24.0
160021889,Marion,USA,9,27997,41.2,11373,2.5,56903,13976,899,4.2,46.3
160021891,Marshall,USA,9,29517,40.2,11985,2.5,60058,17330,1038,4.3,49.0
160021900,Maury,USA,9,83369,39.2,33237,2.5,65139,38109,3212,4.5,44.6
160021906,Mcminn,USA,9,47588,41.1,20317,2.3,51321,28079,1792,4.6,35.6
160021907,Mcnairy,USA,9,23431,41.9,10084,2.3,48484,13422,784,4.4,45.9
160021911,Meigs,USA,9,12302,40.3,4800,2.6,53975,7460,181,4.0,54.7
160021923,Monroe,USA,9,42050,41.9,17364,2.4,49524,26257,1296,4.5,39.6
160021927,Montgomery,USA,9,180782,33.2,68731,2.6,65120,64962,5225,4.5,29.7
160021928,Moore,USA,9,6249,42.4,2602,2.4,65613,5095,152,4.2,42.5
160021932,Morgan,USA,9,18939,41,7380,2.6,52160,11866,322,4.0,51.9
160021948,Obion,USA,9,30395,40.8,12777,2.4,52381,17276,1306,4.5,37.2
160021955,Overton,USA,9,21487,41,8926,2.4,48100,12775,686,4.2,39.6
160021966,Perry,USA,9,8734,38.4,3293,2.7,46486,5107,266,4.4,54.7
160021970,Pickett,USA,9,5352,43,2176,2.5,49594,4533,153,4.3,43.5
160021976,Polk,USA,9,17333,41,7011,2.5,56657,10944,432,4.1,50.7
160021989,Putnam,USA,9,70643,39.2,30515,2.3,54546,30111,3272,4.8,28.2
160021995,Rhea,USA,9,29786,41.2,12563,2.4,53973,16304,991,4.8,39.9
160022001,Roane,USA,9,49787,44.3,21563,2.3,60301,27780,1512,4.4,44.0
160022005,Robertson,USA,9,65917,38.4,24957,2.6,70676,33926,1978,4.2,47.4
160022016,Rutherford,USA,9,282454,35.2,106295,2.7,75170,108038,8795,4.5,38.5
160022020,Scott,USA,9,20562,39.4,8503,2.4,43986,12344,631,4.4,36.1
160022023,Sequatchie,USA,9,13893,40.9,5493,2.5,57948,7092,348,4.1,44.8
160022024,Sevier,USA,9,90387,41.3,36787,2.5,57704,52971,5377,4.6,37.0
160022026,Shelby,USA,9,838605,37.5,348015,2.4,70628,421480,37802,4.7,25.7
160022029,Smith,USA,9,18844,39.6,7532,2.5,56062,11981,609,4.3,49.5
160022037,Stewart,USA,9,12527,41.4,5313,2.4,54974,9225,441,4.3,54.1
160022040,Sullivan,USA,9,151957,42.9,66223,2.3,59323,71017,5998,4.7,31.7
160022042,Sumner,USA,9,164253,39.2,64367,2.6,78914,69475,5929,4.3,42.2
160022050,Tipton,USA,9,57545,38.2,21308,2.7,70544,23658,1406,4.0,49.5
160022055,Trousdale,USA,9,6652,41,2938,2.3,56003,3860,224,4.2,48.6
160022059,Unicoi,USA,9,16995,43.9,7594,2.2,47925,9196,488,4.4,30.8
160022061,Union,USA,9,19148,39.7,7258,2.6,53403,12206,420,3.9,45.7
160022064,Van Buren,USA,9,5183,44.5,2156,2.4,52452,3787,131,4.2,50.2
160022070,Warren,USA,9,38255,39.4,15706,2.4,51908,19920,1699,4.6,34.8
160022075,Washington,USA,9,116950,41.1,52468,2.2,62727,53874,5245,4.8,28.2
160022077,Wayne,USA,9,13950,42,5852,2.4,47340,8509,422,4.5,52.9
160022082,Weakley,USA,9,30742,40.9,13581,2.3,48449,19913,1017,4.5,38.8
160022087,White,USA,9,23213,42.6,9743,2.4,48958,14269,868,4.4,36.7
160022091,Williamson,USA,9,203940,37.3,72911,2.8,138543,66395,10403,4.9,35.1
160022093,Wilson,USA,9,120319,39.2,47024,2.6,83136,47777,4313,4.3,43.3
160020221,Anderson,USA,9,41607,39.3,16519,2.5,56414,21943,1631,4.6,58.1
160020223,Andrews,USA,9,15620,34.6,5400,2.9,85281,8520,491,4.5,29.5
160020224,Angelina,USA,9,81366,37.2,30873,2.6,59335,38437,3405,4.6,33.3
160020227,Aransas,USA,9,21703,45.6,9504,2.3,67248,13502,895,4.4,46.0
160020228,Archer,USA,9,7997,43.2,3350,2.4,75372,7038,188,4.0,63.3
160020230,Armstrong,USA,9,1709,43.5,702,2.4,80799,1701,51,4.0,70.1
160020233,Atascosa,USA,9,45035,37.2,15437,2.9,70576,19730,1203,4.3,64.0
160020240,Austin,USA,9,29520,39.8,11009,2.7,77582,16364,1044,4.3,66.8
160020241,Bailey,USA,9,6534,34.5,2228,2.9,54825,3926,284,4.4,41.1
160020242,Bandera,USA,9,18399,47.8,8267,2.2,74761,15524,471,4.2,73.9
160020248,Bastrop,USA,9,72150,38.1,25968,2.8,72521,35020,2023,4.1,66.1
160020251,Baylor,USA,9,3651,43.1,1643,2.2,62008,3772,201,4.6,27.8
160020255,Bee,USA,9,23080,36.5,8498,2.7,60144,12126,775,4.5,38.6
160020256,Bell,USA,9,302518,34,116167,2.6,66723,123764,9318,4.7,37.7
160020261,Bexar,USA,9,1653389,36.1,625937,2.6,73144,716581,56505,4.6,32.7
160020265,Blanco,USA,9,9816,45.4,4225,2.3,78251,8385,370,4.4,78.0
160020272,Borden,USA,9,577,42.9,248,2.3,79059,1101,4,4.1,242.0
160020273,Bosque,USA,9,17849,42.4,7023,2.5,63242,13398,498,4.2,79.5
160020275,Bowie,USA,9,80594,39.6,32996,2.4,64305,40900,4243,4.6,33.9
160020279,Brazoria,USA,9,322652,35.9,116519,2.8,94146,129667,9160,4.3,63.6
160020280,Brazos,USA,9,191391,32.7,77344,2.5,66658,61649,6872,4.7,27.0
160020282,Brewster,USA,9,8324,41.8,3926,2.1,58754,5384,559,4.7,78.7
160020283,Briscoe,USA,9,1541,45.3,663,2.3,55739,1696,49,4.4,84.8
160020285,Brooks,USA,9,5380,37.9,2015,2.7,39045,3611,202,4.6,35.2
160020289,Brown,USA,9,33700,40.4,13816,2.4,59957,23426,1429,4.6,36.1
160020297,Burleson,USA,9,15950,42.3,6554,2.4,66964,12345,442,4.2,63.6
160020298,Burnet,USA,9,39591,43.3,16529,2.4,74156,27817,1852,4.4,59.5
160020307,Caldwell,USA,9,34710,38.2,12849,2.7,64466,15682,1056,4.1,60.3
160020310,Calhoun,USA,9,20170,38.4,7689,2.6,70548,11392,686,4.8,51.6
160020311,Callahan,USA,9,11273,44.6,5288,2.1,53203,9892,346,4.1,68.8
160020314,Cameron,USA,9,378476,35.1,121841,3.1,50842,141046,10218,4.5,41.1
160020315,Camp,USA,9,12229,38.6,4667,2.6,53643,6998,368,4.3,43.1
160020322,Carson,USA,9,5551,41.2,2292,2.4,80822,4638,146,4.3,78.0
160020327,Cass,USA,9,28193,42.5,11790,2.4,55849,17745,904,4.3,61.6
160020329,Castro,USA,9,6717,37.2,2459,2.7,57326,4891,230,4.4,49.7
160020334,Chambers,USA,9,37333,36.4,13282,2.8,91572,17527,833,4.4,72.8
160020343,Cherokee,USA,9,47934,37.9,17823,2.7,60237,24775,1468,4.4,55.8
160020349,Childress,USA,9,5296,39.4,2279,2.3,50249,3655,366,4.7,20.7
160020360,Clay,USA,9,9686,42.8,4074,2.4,66010,8548,281,4.0,72.6
160020373,Cochran,USA,9,2612,37.5,999,2.6,51048,2211,99,4.4,43.6
160020376,Coke,USA,9,3623,42.1,1573,2.3,54650,3861,74,4.3,57.2
160020378,Coleman,USA,9,8295,42.5,3467,2.4,59038,8300,369,4.3,62.4
160020380,Collin,USA,9,883087,35.6,322943,2.7,113920,284395,29378,4.5,40.9
160020381,Collingsworth,USA,9,3005,38.2,1096,2.7,59778,2509,149,4.3,44.7
160020382,Colorado,USA,9,17844,43.2,7584,2.4,66768,15052,897,4.5,64.4
160020384,Comal,USA,9,120161,41.3,47071,2.6,95951,55392,5244,4.6,55.5
160020386,Comanche,USA,9,12169,42.5,5105,2.4,52842,10834,475,4.3,62.4
160020388,Concho,USA,9,1726,46.2,791,2.2,67921,2812,69,4.7,86.2
160020390,Cooke,USA,9,38519,39.3,15160,2.5,75668,22709,1561,4.6,51.9
160020393,Coryell,USA,9,59990,34,22371,2.7,62263,24293,1311,4.2,50.8
160020394,Cottle,USA,9,1485,45.2,661,2.2,45397,1578,48,4.5,34.1
160020399,Crane,USA,9,4139,35.3,1474,2.8,76610,2555,129,4.4,31.6
160020406,Crockett,USA,9,3741,34.9,1404,2.7,59419,3090,95,4.6,63.9
160020407,Crosby,USA,9,5408,38.2,2062,2.6,51484,4108,159,4.2,50.2
160020409,Culberson,USA,9,1908,40,734,2.6,43605,1706,137,4.4,296.8
160020416,Dallam,USA,9,6359,36.3,2430,2.6,64322,4286,336,4.8,50.2
160020420,Dallas,USA,9,2369191,35.1,903295,2.6,78874,896527,75472,4.9,38.7
160020425,Dawson,USA,9,10596,38.6,4321,2.5,60602,6938,441,4.5,41.6
160020428,Deaf Smith,USA,9,17273,34.2,6115,2.8,62603,8885,632,4.5,26.7
160020434,Delta,USA,9,5012,40.5,2034,2.5,58608,3542,152,4.0,59.4
160020436,Denton,USA,9,733779,35.2,274432,2.7,103893,251650,18854,4.2,50.5
160020443,Dewitt,USA,9,18428,40,7246,2.5,76257,10492,792,4.6,55.8
160020444,Dickens,USA,9,2001,41.1,831,2.4,57126,2245,90,4.5,72.6
160020447,Dimmit,USA,9,9232,36.8,3474,2.7,47773,5138,372,5.6,49.1
160020451,Donley,USA,9,2666,44.8,1228,2.2,58259,3367,127,4.5,52.3
160020460,Duval,USA,9,10841,37.9,3810,2.8,51953,6164,163,4.3,69.9
160020461,Eastland,USA,9,12588,47.3,6431,2,49030,15260,710,4.7,53.0
160020462,Ector,USA,9,140827,34.2,51344,2.7,78645,67220,5224,4.6,25.1
160020464,Edwards,USA,9,1319,50.8,634,2.1,58854,3118,38,4.6,65.5
160020466,El Paso,USA,9,741605,35.7,262355,2.8,58222,261706,22947,4.5,33.4
160020470,Ellis,USA,9,156911,36.5,54618,2.9,83732,60355,4493,4.2,53.7
160020473,Erath,USA,9,33956,36.8,13766,2.5,60550,23524,1548,4.6,45.4
160020475,Falls,USA,9,13023,41.4,5391,2.4,49711,10408,381,4.2,61.4
160020476,Fannin,USA,9,29644,41.1,12013,2.5,62321,21907,923,4.2,64.4
160020480,Fayette,USA,9,22015,45,9291,2.4,72965,17601,1122,4.5,65.2
160020483,Fisher,USA,9,3770,42.9,1694,2.2,58420,3394,113,4.2,58.1
160020484,Floyd,USA,9,5892,37.9,2319,2.5,62747,4434,199,4.4,33.8
160020486,Foard,USA,9,1257,46.8,560,2.2,63090,1454,42,4.5,36.8
160020488,Fort Bend,USA,9,668527,35.4,221445,3,120710,222416,18953,4.2,45.9
160020491,Franklin,USA,9,9145,43.4,3928,2.3,62863,7073,228,4.6,49.9
160020495,Freestone,USA,9,18111,39.8,7225,2.5,64371,13401,714,4.4,68.0
160020497,Frio,USA,9,12590,37.8,4483,2.8,54081,6745,492,4.9,61.2
160020502,Gaines,USA,9,17845,32,5693,3.1,71824,9256,440,4.4,43.5
160020503,Galveston,USA,9,299747,38.4,117072,2.6,90681,127044,10287,4.3,52.6
160020509,Garza,USA,9,4741,39.5,1712,2.8,69662,3381,187,4.6,39.9
160020513,Gillespie,USA,9,25199,45.6,10782,2.3,77611,19751,1618,4.6,47.6
160020514,Glasscock,USA,9,1342,37.4,475,2.8,100411,1411,17,4.5,67.8
160020515,Goliad,USA,9,6439,45.5,2754,2.3,77419,4857,157,4.1,73.4
160020516,Gonzales,USA,9,19010,37.4,7000,2.7,62898,11219,666,4.6,58.3
160020527,Gray,USA,9,19713,38.1,7957,2.5,61476,12915,1091,4.5,42.2
160020528,Grayson,USA,9,118138,39.7,47454,2.5,68049,61807,4822,4.5,51.6
160020536,Gregg,USA,9,113288,37.8,45489,2.5,65154,53192,6935,5.1,29.8
160020538,Grimes,USA,9,22842,40.1,8942,2.6,63952,15386,636,4.3,75.3
160020541,Guadalupe,USA,9,140895,37.2,51848,2.7,80948,55740,3183,4.1,55.7
160020544,Hale,USA,9,30638,35.6,11195,2.7,55061,15609,1242,4.6,38.8
160020545,Hall,USA,9,3077,40.7,1243,2.5,46710,2785,157,4.6,62.8
160020548,Hamilton,USA,9,7235,44.8,3157,2.3,65307,6363,349,4.5,61.5
160020554,Hansford,USA,9,5148,35.4,1924,2.7,58610,3498,206,4.4,52.1
160020556,Hardeman,USA,9,3483,43,1530,2.3,55012,3405,184,4.4,50.6
160020558,Hardin,USA,9,52068,39.2,20704,2.5,77174,27738,1399,4.1,56.4
160020564,Harris,USA,9,4195280,34.9,1557078,2.7,85116,1327698,167161,4.7,45.1
160020567,Harrison,USA,9,60004,38.8,23243,2.6,64097,30525,2166,4.4,52.0
160020568,Hartley,USA,9,4801,36,1751,2.7,73427,2831,145,4.4,53.2
160020571,Haskell,USA,9,5000,42.2,2126,2.4,55368,5013,281,4.5,59.0
160020574,Hays,USA,9,178053,35.3,67866,2.6,80737,63931,5548,4.3,54.5
160020575,Hemphill,USA,9,3809,36.5,1357,2.8,85314,3092,225,4.8,31.7
160020577,Henderson,USA,9,76482,42,30386,2.5,60280,43073,2442,4.3,70.5
160020581,Hidalgo,USA,9,766718,32.8,231722,3.3,53987,271771,18861,4.4,37.7
160020582,Hill,USA,9,32856,40.4,12648,2.6,62957,20716,1232,4.3,62.9
160020584,Hockley,USA,9,21410,36.5,8055,2.7,63536,12760,692,4.6,40.1
160020588,Hood,USA,9,50479,44.2,21487,2.3,81224,27866,2218,4.4,51.0
160020590,Hopkins,USA,9,35522,38.3,13269,2.7,64624,19277,1297,4.4,48.9
160020592,Houston,USA,9,19121,42.7,8301,2.3,45606,13040,736,4.5,64.7
160020597,Howard,USA,9,27533,38.5,10969,2.5,65974,16442,1062,4.7,25.2
160020599,Hudspeth,USA,9,2174,44.6,889,2.4,40682,1969,40,4.5,380.3
160020603,Hunt,USA,9,80297,39.2,31717,2.5,65242,44849,2573,4.5,58.8
160020605,Hutchinson,USA,9,18673,39.7,7798,2.4,67123,13419,882,4.8,28.8
160020610,Irion,USA,9,1652,41,644,2.6,84716,1669,32,4.8,68.1
160020613,Jack,USA,9,7755,39,3069,2.5,70649,7072,276,4.5,75.5
160020616,Jackson,USA,9,13616,39.1,5228,2.6,74128,8103,418,4.4,62.3
160020621,Jasper,USA,9,27355,43.2,11923,2.3,57619,19618,1136,4.6,75.1
160020624,Jeff Davis,USA,9,2183,46.7,1006,2.2,54757,2527,79,4.6,59.4
160020631,Jefferson,USA,9,224949,38.1,93736,2.4,64870,106939,10255,4.8,30.3
160020634,Jim Hogg,USA,9,4173,41.8,1585,2.6,52599,2965,163,4.5,47.4
160020635,Jim Wells,USA,9,39104,36.8,13495,2.9,57645,17072,1190,4.6,54.3
160020640,Johnson,USA,9,150672,37.4,55263,2.7,74104,69489,4267,4.2,54.2
160020644,Jones,USA,9,13216,42.8,5628,2.3,64349,11250,481,4.4,60.9
160020646,Karnes,USA,9,10556,40.3,4298,2.5,72976,8319,498,5.1,50.1
160020647,Kaufman,USA,9,103296,36.9,36351,2.8,77552,47213,2755,4.2,61.1
160020652,Kendall,USA,9,35096,41.9,13650,2.6,109472,17226,1935,4.5,54.3
160020653,Kenedy,USA,9,388,39.5,151,2.6,36154,457,11,4.3,441.6
160020654,Kent,USA,9,560,47,275,2,71950,1297,13,4.8,76.8
160020656,Kerr,USA,9,46950,45.3,20471,2.3,65142,28332,2923,4.7,35.8
160020659,Kimble,USA,9,4259,47.4,1939,2.2,56961,4782,241,4.5,53.2
160020660,King,USA,9,243,35.4,101,2.4,69368,432,4,4.4,149.1
160020664,Kinney,USA,9,2564,46.9,1200,2.1,52868,2181,53,4.6,59.6
160020667,Kleberg,USA,9,27456,35.6,10862,2.5,55572,9324,1005,4.6,37.4
160020668,Knox,USA,9,3302,40.8,1376,2.4,55315,3213,140,4.5,56.5
160020672,La Salle,USA,9,5418,43.3,2280,2.4,62671,3557,221,5.5,89.7
160020678,Lamar,USA,9,45982,40.4,19027,2.4,58736,24676,2455,4.7,35.7
160020679,Lamb,USA,9,12615,37.2,4780,2.6,59064,8610,380,4.4,53.8
160020680,Lampasas,USA,9,19440,40.6,7740,2.5,69637,11515,561,4.2,62.2
160020684,Lavaca,USA,9,18836,42,7667,2.5,71004,12876,643,4.4,64.8
160020691,Lee,USA,9,15160,40.5,6109,2.5,68257,11450,550,4.5,61.6
160020693,Leon,USA,9,14337,45.2,6237,2.3,64147,12527,414,4.6,84.7
160020695,Liberty,USA,9,69392,37.4,25866,2.7,63054,36059,1804,4.1,70.9
